CMPD_CHEMBLID,MOLWEIGHT,mol,VALUE,ty,label,,
CHEMBL3899855,287.34,Fc1c(CN)cc(Cc2nnc(O)c3c2CCCC3)cc1,108,KI,0,,
CHEMBL480227,283.38,O=C1NCCn2c(CN3CCCCC3)cc3c2c1ccc3,109,IC50,0,,
CHEMBL3577626,406.26999,Clc1c(CCNC(=O)c2c(N3C(=O)NC(=O)CC3)cccc2)ccc(Cl)c1,109.65,IC50,0,,
CHEMBL3105400,382.45999,O=C(CCC1=Nc2c(C(=O)N1)cccc2)N1CCN(C(=O)C2CCCC2)CC1,110,IC50,0,,
CHEMBL3605998,363.45999,O=C(N)c1c2C(=O)N(C3CCN(Cc4ccc(C)cc4)CC3)Cc2ccc1,110,IC50,0,,
CHEMBL571900,319.41,O=C1NCCc2c3c(CCNCc4ccccc4)c[nH]c3ccc12,110,IC50,0,,
CHEMBL3649781,341.41,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCC(=O)CC2)c1,110,IC50,0,,
CHEMBL3649784,331.42001,O(CCN(Cc1cc(OC)c2c(NC(=O)C3=C2NCCC3)c1)C)C,110,IC50,0,,
CHEMBL371596,306.32001,O=C(Nc1cc2c(-c3nc(O)c4c(c3C2)cccc4)cc1)CO,110,IC50,0,,
CHEMBL3981909,409.48999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1cc2c(cc1)cccc2,110,KI,0,,
CHEMBL488237,258.32001,O=C(N)c1c2nc(C3N(C(C)C)CC3)[nH]c2ccc1,110,KI,0,,
CHEMBL497591,283.35999,O=C1Nc2n(C)nc(-c3ccccc3)c2C2=C1CSC2,110.3,IC50,0,,
CHEMBL543159,336.39999,O=C(Nc1cnc2c(nc(O)c3c2cccc3)c1)CN1CCCCC1,111,IC50,0,,
CHEMBL481204,277.32999,O=C1NCCn2c(-c3ccc(C)cc3)nc3c2c1ccc3,111,IC50,0,,
CHEMBL2058692,399.47,Fc1c(C(=O)NCCN2CCCC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,111,EC50,0,,
CHEMBL3917407,255.32001,Oc1nnc(Cc2cc(N)ccc2)c2c1CCCC2,111,KI,0,,
CHEMBL418813,322.41,Oc1nc2c(nc(N3CCC(N(C)C)CC3)cc2)c2c1cccc2,112,IC50,0,,
CHEMBL3290491,484.57999,S(=O)(=O)(Nc1ccc(/C=C\2/C(=O)c3c(c(C(=O)N)ccc3)O/2)cc1)CCCN1CCN(C)CC1,113,IC50,0,,
CHEMBL312316,394.51999,O=C(CN1CCN(C2CCCC2)CC1)N1Cc2nc(O)c3c(c2CC1)cccc3,116,IC50,0,,
CHEMBL320031,196.21001,O=C1Nc2c(nccc2)-c2c1cccc2,116,IC50,0,,
CHEMBL3893585,382.45999,O=C(COc1ccccc1)N1CC(Cc2nnc(O)c3c2CCCC3)NCC1,116,KI,0,,
CHEMBL521428,317.26999,FC(F)(F)c1ccc(-c2nc3c(C(=O)N)cccc3nc2)cc1,118,IC50,0,,
CHEMBL2058677,259.28,Fc1ccc(CC2=NNC(=O)C3=C2NCCC3)cc1,118,KI,0,,
CHEMBL194684,301.39001,Oc1nnc(CCCCCN2CCOCC2)c2c1cccc2,119,IC50,0,,
CHEMBL196504,408.54999,Oc1nc2c(c3c1cccc3)cc(CCCCN1CC=C(c3ccccc3)CC1)cc2,119,IC50,0,,
CHEMBL3291312,324.38,O=C(N1CCN(C)CC1)c1n(C)c-2c(NC(=O)c3c-2cccc3)c1,119,IC50,0,,
CHEMBL3805627,419.48999,O=C(CCCC1=Nn2c(C)ccc2C(=O)N1)N1CCC(Oc2ccc(C#N)cc2)CC1,120,IC50,0,,
CHEMBL563634,418.5,O=C(NCCc1c2c([nH]c1)ccc1C(=O)NCCc21)C1CCN(c2ncccn2)CC1,120,IC50,0,,
CHEMBL380488,296.76001,Clc1cc2c3c([nH]c2cc1)c1c(c2C(=O)NCc32)CCC1,120,IC50,0,,
CHEMBL196559,319.35999,O=C1NN=C(Cc2cc(N3C(=O)CCC3)ccc2)c2c1cccc2,120,IC50,0,,
CHEMBL3527002,347.37,O=C1NN=C2c3c1cccc3Oc1c2cc(CN2CCC(=O)CC2)cc1,120,IC50,0,,
CHEMBL607848,335.41,O=C(N)c1c2C(=O)N(c3ccc(C4CCNCC4)cc3)Cc2ccc1,120,EC50,0,,
CHEMBL495782,230.27,O=C(N)c1c2nc(C3(C)NCC3)[nH]c2ccc1,120,EC50,0,,
CHEMBL3940682,391.45001,Fc1c(C)ccc(N=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)c1,120,KI,0,,
CHEMBL3958597,463.57999,O=C(N(Cc1ccccc1)Cc1ccccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,120,KI,0,,
CHEMBL3986629,480.57001,O=C(Nc1ccc(Nc2ccc(OC)cc2)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,120,KI,0,,
CHEMBL363978,243.27,O(/N=C\c1c2c3n(c1)CCNC(=O)c3ccc2)C,121,KI,0,,
CHEMBL2058689,302.31,Fc1c(C(=O)N)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,122,EC50,0,,
CHEMBL3951368,415.54001,OC(=Nc1cc(C(C)(C)C)ccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,122,KI,0,,
CHEMBL3237590,574.51001,O=[N+]([O-])c1c(ON=[N+]([O-])N2CCN(C(=O)c3cc(CC4=NNC(=O)c5c4cccc5)ccc3)CC2)ccc([N+](=O)[O-])c1,123,IC50,0,,
CHEMBL611975,190.2,O=C(N)c1c2C(=O)N(C)Cc2ccc1,123,KI,0,,
CHEMBL3317899,396.47,O=C(C)N1CCN(C(=O)c2cc(CC3=NNC(=O)c4c3cccc4)sc2)CC1,123.6,IC50,0,,
CHEMBL3927618,435.53,O=C(Nc1ccc(-c2ccccc2)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,124,KI,0,,
CHEMBL3933012,447.54001,O(C)c1c(CCC(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cc(OC)cc1,125,KI,0,,
CHEMBL3974898,324.38,OC(=NC1CC1)c1nc(Cc2nnc(O)c3c2CCCC3)ccc1,126,KI,0,,
CHEMBL423343,267.29001,O=C(N)c1c2nc(-c3c(OC)cccc3)[nH]c2ccc1,126,KI,0,,
CHEMBL82342,196.21001,Oc1nc2c(c3c1cccc3)cncc2,128,IC50,0,,
CHEMBL1094951,251.28999,O=C(N)c1c2nn(Cc3ccccc3)cc2ccc1,130,IC50,0,,
CHEMBL3969175,446.32001,Brc1c(N2CCCC2)ccc(-c2c(OCCN)c3c(c(O)n2)cc(F)cc3)c1,130,IC50,0,,
CHEMBL3105401,384.44,O=C(CCC1=Nc2c(C(=O)N1)cccc2)N1CCN(C(=O)C2OCCC2)CC1,130,IC50,0,,
CHEMBL592910,418.5,O=C(N1C2c3c(C(=O)NC2)cccc3CC1)c1ccc(C(=O)N2CCNCCC2)cc1,130,IC50,0,,
CHEMBL3105416,352.35001,O=C(Nc1ccc(C(=O)N)cc1)CCN1C(=O)NC(=O)c2c1cccc2,130,IC50,0,,
CHEMBL3663642,342.44,O=C(N)c1c2C(=O)N(N(C)c2ccc1)C1CCN(C2CCCC2)CC1,130,IC50,0,,
CHEMBL3663658,370.48001,O=C(N)c1c2C(=O)N(N(C)c2ccc1)C1CCN(Cc2sccc2)CC1,130,IC50,0,,
CHEMBL564183,285.39001,O=C1NCCc2c3c(CCN(CC)CC)c[nH]c3ccc12,130,IC50,0,,
CHEMBL3649753,297.39999,O=C1Nc2c(ccc(CN3CCCCC3)c2)C=2NCCCC1=2,130,IC50,0,,
CHEMBL3975515,334.29999,Fc1c(F)ccc(-c2c(OCCN)c3c(c(O)n2)cc(F)cc3)c1,130,IC50,0,,
CHEMBL495942,258.32001,O=C(N)c1c2nc(C3(C)CCNCC3)[nH]c2ccc1,130,EC50,0,,
CHEMBL249220,386.5,O=C1NC(N2CCC(N3CC=C(c4ccccc4)CC3)CC2)=Nc2c1cccc2,131,IC50,0,,
CHEMBL3912825,374.44,OC(=NCc1ccncc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,131,KI,0,,
CHEMBL3909079,433.51001,O(CC(O)=Nc1cc(CCc2nnc(O)c3c2CCCC3)ccc1)c1ccc(OC)cc1,131,KI,0,,
CHEMBL3897811,444.54001,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,132,KI,0,,
CHEMBL3286446,418.48999,Fc1ccc(C2=CCN(C(=O)c3c(C)c4NC(=O)c5c(-c4s3)cccc5)CC2)cc1,133,IC50,0,,
CHEMBL3953850,304.37,O=C(OC)c1cc(Cc2nnc(O)c3c2CCCC3)sc1,133,KI,0,,
CHEMBL2237223,439.5,FC(F)(F)CCCN1CCN(C(=O)c2cc3c(NC(=O)C4=C3CCSC4)cc2)CC1,134,IC50,0,,
CHEMBL542692,405.5,O=C(Nc1cnc2c(nc(O)c3c2cccc3)c1)CN1CCC(N2CCCC2)CC1,134,IC50,0,,
CHEMBL2058685,360.39001,Fc1c(NC(=O)CCOC)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,134,EC50,0,,
CHEMBL3917587,407.89999,Clc1c(C)ccc(N=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)c1,134,KI,0,,
CHEMBL3764990,361.38,Fc1ccc([C@H]2[C@H](c3n(C)ccn3)C3=NNC(=O)c4c3c(N2)ccc4)cc1,136,IC50,0,,
CHEMBL47371,322.23999,FC(F)(F)c1c([N+](=O)[O-])cc2c3c(C)cccc3c(O)nc2c1,136,IC50,0,,
CHEMBL3617776,348.41,O=C1NNC(=O)c2c3c([nH]c2)cc(-c2ccc(CNCCC)cc2)cc13,137.60001,IC50,0,,
CHEMBL3394709,330.17999,Brc1cc2c(C3(O)N(C(=O)c4c3cccc4)CC2)cc1,138.5,IC50,0,,
CHEMBL563408,341.37,O=C(NCCN1CCOCC1)c1nn-2c(NC(=O)c3c-2cccc3)c1,140,IC50,0,,
CHEMBL3092544,335.41,O=C(N[C@@H](CC)c1ccccc1)CCC1=Nc2c(C(=O)N1)cccc2,140,IC50,0,,
CHEMBL608994,188.23,O=C1NCC2NCCc3c2c1ccc3,140,IC50,0,,
CHEMBL3649783,370.45001,O(N=C1CCN(Cc2cc(OC)c3c(NC(=O)C4=C3NCCC4)c2)CC1)C,140,IC50,0,,
CHEMBL3649809,412.53,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCC(N3CCOCC3)CC2)c1,140,IC50,0,,
CHEMBL3649796,315.42001,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN(C(C)C)C)c1,140,IC50,0,,
CHEMBL3593984,370.41,O=C(Nc1c(-c2ccc(-c3[nH]c4c(c(C(=O)N)ccc4)n3)cc2)cccc1)C,140,IC50,0,,
CHEMBL525192,230.27,O=C(N)c1c2nc(C3(C)CNC3)[nH]c2ccc1,140,EC50,0,,
CHEMBL3906977,387.48001,O=C(Nc1ccc(CC)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,140,KI,0,,
CHEMBL598087,259.31,O=C(N)c1c2C(=O)N(C3CNCCC3)Cc2ccc1,140,KI,0,,
CHEMBL481096,311.37,S(=O)(=O)(N(C)C)NC(C)c1[nH]c2c(c(C(=O)N)ccc2)n1,140,KI,0,,
CHEMBL294060,201.23,O=C1NCCn2c(C)nc3c2c1ccc3,141,IC50,0,,
CHEMBL2419698,524.62,Fc1ccc(C(=O)C2CCN(CC(=O)N(Cc3sccc3)CC3=NC4=C(C(=O)N3)COCC4)CC2)cc1,142,IC50,0,,
CHEMBL545507,405.5,O=C(Nc1nc2c(nc(O)c3c2cccc3)cc1)CN1CCC(N2CCCC2)CC1,142,IC50,0,,
CHEMBL3970517,389.45999,OC(=Nc1cc(O)c(C)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,143,KI,0,,
CHEMBL3764816,380.35999,Fc1cc2C(=O)NN=C3[C@H]([C@H](c4ccc(F)cc4)Nc(c23)c1)c1n(C)ncn1,144,IC50,0,,
CHEMBL3967416,320.19,Brc1ncc(Cc2nnc(O)c3c2CCCC3)cc1,144,KI,0,,
CHEMBL3918053,403.48001,O(CC(O)=Nc1cc(CCc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1,144,KI,0,,
CHEMBL3930221,365.45999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1cscc1,146,KI,0,,
CHEMBL2407988,464.57001,O=C(NC1CC1)c1cc(C)c(N2CCN(Cc3cc(OC)c4OC(C)C(=O)Nc4c3)CC2)cc1,147,IC50,0,,
CHEMBL3421820,262.26999,O=C1NN=C2NC(c3ccccc3)=Nc3c2c1ccc3,148,IC50,0,,
CHEMBL3964165,441.5,FC(F)(F)c1ccc(CCNCc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cc1,148,KI,0,,
CHEMBL506109,271.35001,O=C1Nc2n(C)nc(-c3sccc3)c2C2=C1CCC2,148.60001,IC50,0,,
CHEMBL554501,318.34,O=C(NCc1ccncc1)c1cc2NC(=O)c3n(-c2cc1)ccc3,149,KI,0,,
CHEMBL3955001,452.35001,Brc1c(C)cc(NC(=O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cc1,149,KI,0,,
CHEMBL432406,445.51001,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CN1C(=O)NC(=O)C2=C1CCSC2,150,IC50,0,,
CHEMBL289834,360.39001,Fc1cc2c(O)nc3c(c2cc1)ccc(C(=O)NCCc1ccccc1)c3,150,IC50,0,,
CHEMBL542927,336.39999,O=C(Nc1nc2c(nc(O)c3c2cccc3)cc1)CN1CCCCC1,150,IC50,0,,
CHEMBL3663639,378.42001,FC1(F)CCC(N2CCC(N3C(=O)c4c(C(=O)N)cccc4N3)CC2)CC1,150,IC50,0,,
CHEMBL3663656,354.45001,O=C(N)c1c2C(=O)N(C3CCN(CC4CC=CCC4)CC3)Nc2ccc1,150,IC50,0,,
CHEMBL3649787,327.42999,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCCCC2)c1,150,IC50,0,,
CHEMBL2058922,449.51001,S(=O)(=O)(C)N1CCN(C(=O)c2c(F)ccc(CC3=NNC(=O)C4=C3NCCC4)c2)CC1,150,EC50,0,,
CHEMBL3940452,373.45999,OC(=N)c1cc(-c2cc(C(C)c3nnc(O)c4c3CCCC4)ccc2)ccc1,150,KI,0,,
CHEMBL3943513,453.92999,Clc1c(OC)cc(OC)c(N=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)c1,151,KI,0,,
CHEMBL3421821,276.29999,O=C1NN=C2NC(c3ccc(C)cc3)=Nc3c2c1ccc3,152,IC50,0,,
CHEMBL48391,240.22,O=[N+]([O-])c1cc2c(nc(O)c3c2cccc3)cc1,156,IC50,0,,
CHEMBL3934647,361.47,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)C(C)C,157,KI,0,,
CHEMBL3958634,348.41,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1[nH]ccc1,158,KI,0,,
CHEMBL563441,340.42999,O=C(NCCc1c2c([nH]c1)ccc1C(=O)NCCc21)C1CCNCC1,160,IC50,0,,
CHEMBL250210,383.5,O=C1NC(C2=CC(N3CC=C(c4ccccc4)CC3)CCC2)=Nc2c1cccc2,160,IC50,0,,
CHEMBL125200,161.2,O=C1NCCc2c(C)cccc12,160,IC50,0,,
CHEMBL3649748,257.34,O=C1Nc2c(ccc(CNCC)c2)C=2NCCCC1=2,160,IC50,0,,
CHEMBL488496,230.27,O=C(N)c1c2nc(C3CNCC3)[nH]c2ccc1,160,EC50,0,,
CHEMBL3974749,401.51001,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccc(C(C)C)cc1,160,KI,0,,
CHEMBL520924,389.45999,O=C(N1CCN(C)CC1)c1cc(-c2n3c4c(n2)cccc4C(=O)NCC3)ccc1,161,IC50,0,,
CHEMBL203884,413.48001,O=C(N(CCc1nc[nH]c1)C)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NCc32)CCC1,161,IC50,0,,
CHEMBL84886,325.41,O=C(CN1CCCCC1)N1Cc2nc(O)c3c(c2CC1)cccc3,162,IC50,0,,
CHEMBL3896501,298.28,Fc1c(C(O)=N)cc(Cc2nnc(O)c3c2nccc3)cc1,163,KI,0,,
CHEMBL562287,303.35999,O=C1Nc2c(-n3c1ccc3)ccc(CNCc1ccccc1)c2,164,EC50,0,,
CHEMBL598093,273.34,O=C(N)c1c2C(=O)N(CC3CNCCC3)Cc2ccc1,164,KI,0,,
CHEMBL204440,376.45999,O=C(NCCN(C)C)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NCc32)CCC1,165,IC50,0,,
CHEMBL541576,296.32999,O=C(Nc1cnc2c(nc(O)c3c2cccc3)c1)CN(C)C,165,IC50,0,,
CHEMBL3977299,460.53,O(C(O)=NCC(O)=Nc1cc(CCc2nnc(O)c3c2CCCC3)ccc1)Cc1ccccc1,165,KI,0,,
CHEMBL3964882,408.54999,O=C(N(CC1N(C)CCCC1)C)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,165,KI,0,,
CHEMBL2237230,448.59,O=C(NCCN1CCN(c2ccccc2)CC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,166,IC50,0,,
CHEMBL3935201,395.41,Fc1c(C(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cc(F)cc1,166,KI,0,,
CHEMBL3897164,304.37,O=C(OC)c1sc(Cc2nnc(O)c3c2CCCC3)cc1,167,KI,0,,
CHEMBL187689,375.47,O(C)c1c(C2=CCN(CCCc3nc(O)c4c(n3)cccc4)CC2)cccc1,170,IC50,0,,
CHEMBL3649813,229.28,O=C1Nc2c(ccc(CN)c2)C=2NCCCC1=2,170,IC50,0,,
CHEMBL460260,351.42999,S(=O)(=O)(N(C)C)N1CCC(c2[nH]c3c(c(C(=O)N)ccc3)n2)CC1,170,EC50,0,,
CHEMBL3644614,369.41,S(=O)(=O)(NCC1=Nc2c3c(C(=O)NN=C3N1)ccc2)c1ccc(C)cc1,171,IC50,0,,
CHEMBL539979,310.39999,O=C1Nc2c(-n3c1ccc3)ccc(CNCCN1CCCC1)c2,171,EC50,0,,
CHEMBL1089332,427.60999,O=C1Nc2c(cc(OC3CCN(CCN4CCCCC4)CC3)cc2)C2=C1CSCC2,173,IC50,0,,
CHEMBL108106,310.39999,Oc1nc2c(nc(NCCN(CC)CC)cc2)c2c1cccc2,173,IC50,0,,
CHEMBL3968732,430.48001,Fc1c(N=C(O)N[C@H](C(=O)O)CC(C)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,173,KI,0,,
CHEMBL3975013,401.51001,OC(=NCCc1c(C)cccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,173,KI,0,,
CHEMBL2237229,328.44,O=C(N1CCCCC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,175,IC50,0,,
CHEMBL3936448,430.54999,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccc(N(CC)CC)cc1,175,KI,0,,
CHEMBL3290488,424.45001,O=C(N)c1c2O/C(=C\c3ccc(OCC(O)CN4CCOCC4)cc3)/C(=O)c2ccc1,176,IC50,0,,
CHEMBL3933200,366.45001,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ncsc1,176,KI,0,,
CHEMBL187720,214.22,O=Cc1c2c3n(c1)CCNC(=O)c3ccc2,176,KI,0,,
CHEMBL370692,381.39001,O=C1N(c2cc(Cc3nnc(O)c4c3cccc4)ccc2)C(=O)c2c1cccc2,180,IC50,0,,
CHEMBL549642,310.35999,O=C1NCCc2c3c(CCNCc4ncoc4)c[nH]c3ccc12,180,IC50,0,,
CHEMBL225725,210.24001,O=C1Nc2c(-c3c1cccc3)cc(N)cc2,180,IC50,0,,
CHEMBL3649804,341.45999,O(CC)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCCCC2)c1,180,IC50,0,,
CHEMBL3219282,258.35001,O=C1Nc2sc(CN(C)C)cc2-c2c1cccc2,180,IC50,0,,
CHEMBL596367,314.78,Clc1c2c(c(C(=O)N)cc1)nn(-c1ccc(CNC)cc1)c2,180,IC50,0,,
CHEMBL2058918,413.45001,Fc1c(C(=O)N2CCN(C(=O)C)CC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,180,EC50,0,,
CHEMBL460267,244.25,O=C(N)c1c2nc([C@H]3NC(=O)CC3)[nH]c2ccc1,180,EC50,0,,
CHEMBL3933460,445.56,O(C)c1c(N=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cc(C(C)(C)C)cc1,180,KI,0,,
CHEMBL452784,284.35999,O=C(N)c1c2nc(C3N(C4CCCC4)CC3)[nH]c2ccc1,180,KI,0,,
CHEMBL294995,253.25999,O=C(OC)c1cc2nc(O)c3c(c2cc1)cccc3,184,IC50,0,,
CHEMBL85733,394.51999,O=C(CN1CCC(N2CCCC2)CC1)N1Cc2c3c(c(O)nc2CC1)cccc3,185,IC50,0,,
CHEMBL3919967,289.76999,Clc1c(N)cc(Cc2nnc(O)c3c2CCCC3)cc1,185,KI,0,,
CHEMBL3966254,417.51001,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccc(OC(C)C)cc1,185,KI,0,,
CHEMBL3954205,442.56,O=C(Nc1ccc(N2CCCCC2)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,185,KI,0,,
CHEMBL2237217,419.54999,O=C(N1CCN(Cc2ccccc2)CC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,187,IC50,0,,
CHEMBL480900,435.51999,O=C(N)c1c(OCc2cc(C(=O)N3CCN(C(=O)C4CCCC4)CC3)ccc2)cccc1,188,IC50,0,,
CHEMBL2237227,343.45001,O=C(N1CCN(C)CC1)c1cc2c(NC(=O)C3=C2CCSC3)cc1,188,IC50,0,,
CHEMBL193918,318.34,Oc1nnc(Cc2cc(-c3onc(C)n3)ccc2)c2c1cccc2,189,IC50,0,,
CHEMBL2377257,378.48001,O(C)c1c(N2CCN(CCCC3=Nc4c(C(=O)N3)cccc4)CC2)cccc1,189,IC50,0,,
CHEMBL3952984,366.45999,OC1=NN=C2c3c4c(n(CCN5CCOCC5)c3CC(C)(C)C2)cccc14,190,IC50,0,,
CHEMBL3105413,300.32001,O=C(CCC1=Nc2c(C(=O)N1)cccc2)N1CC(=O)NCC1,190,IC50,0,,
CHEMBL3663653,370.5,O=C(N)c1c2C(=O)N(N(C)c2ccc1)C1CCN(CC2CCCCC2)CC1,190,IC50,0,,
CHEMBL593611,278.35999,O=C1NCC2N(Cc3ccccc3)CCc3c2c1ccc3,190,IC50,0,,
CHEMBL3649795,341.45999,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN(C)C2CCCC2)c1,190,IC50,0,,
CHEMBL3649764,285.39001,O=C1Nc2c(ccc(CN(C(C)C)C)c2)C=2NCCCC1=2,190,IC50,0,,
CHEMBL2058916,385.39999,Fc1c(C(=O)N2CC(=O)NCC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,190,EC50,0,,
CHEMBL334603,305.26001,FC(F)(F)c1c(-c2[nH]c3c(c(C(=O)N)ccc3)n2)cccc1,190,KI,0,,
CHEMBL3961542,358.42001,Fc1c(NC(O)=NCCC)cc(Cc2nnc(O)c3c2CCCC3)cc1,191,KI,0,,
CHEMBL3909881,401.51001,O=C(Nc1ccc(C(C)C)cc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,191,KI,0,,
CHEMBL3923821,327.35999,Fc1c(N2C(=O)CCC2)cc(-c2nnc(O)c3c2CCCC3)cc1,191,KI,0,,
CHEMBL3894809,452.35001,Brc1c(C)ccc(N=C(O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)c1,194,KI,0,,
CHEMBL3577702,504.54001,O=C(CC1c2c(C(=O)C1)ccc(OC)c2)N1CCN(C(=O)c2c(N3C(=O)NC(=O)CC3)cccc2)CC1,194.98,IC50,0,,
CHEMBL3414768,274.28,O=C(N)c1cc(NC(=O)C2=C(C(=O)O)CCC2)ccc1,194.98,IC50,0,,
CHEMBL297175,324.39999,O=C(Nc1c(C)cc2nc(O)c3c(c2c1)cccc3)C[N+](C)(C)C,195,IC50,0,,
CHEMBL3956865,366.47,O=C(NC1CCCCC1)c1nccc(Cc2nnc(O)c3c2CCCC3)c1,195,KI,0,,
CHEMBL520943,501.57999,O=C(C(Oc1ccccc1)C)N1CCN(C(=O)c2cc(CCOc3c(C(=O)N)cccc3)ccc2)CC1,200,IC50,0,,
CHEMBL590058,422.29001,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCCCC4)c(F)cc3)n12,200,IC50,0,,
CHEMBL481867,449.54999,O=C(N)c1c(OCCc2cc(C(=O)N3CCN(C(=O)C4CCCC4)CC3)ccc2)cccc1,200,IC50,0,,
CHEMBL3291319,338.41,O=C(N1CCN(C)CCC1)c1n(C)c-2c(NC(=O)c3c-2cccc3)c1,200,IC50,0,,
CHEMBL322268,439.51999,O=C(NCC(=O)N1CCN(c2ccccc2)CC1)CCN1C(=O)NC(=O)C2=C1CCCC2,200,IC50,0,,
CHEMBL3605978,301.39001,O=C(N)c1c2C(=O)N(CCCN3CCCCC3)Cc2ccc1,200,IC50,0,,
CHEMBL197469,353.47,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2C1COCC2,200,IC50,0,,
CHEMBL201883,276.34,O=C1NCc2c3c([nH]c4c3cc(C)cc4)c3c(c12)CCC3,200,IC50,0,,
CHEMBL563402,321.34,O(C)c1c(OC)ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)c1,200,IC50,0,,
CHEMBL1097619,294.35999,O=C(N)c1c2nn(-c3ccc(CCNC)cc3)cc2ccc1,200,IC50,0,,
CHEMBL505655,216.24001,O=C(N)c1c2nc(C3NCC3)[nH]c2ccc1,200,EC50,0,,
CHEMBL187156,323.32999,Fc1ccc(-c2c(C(=O)N)c3c4n2CCNC(=O)c4ccc3)cc1,200,KI,0,,
CHEMBL3966513,366.45001,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1sccn1,203,KI,0,,
CHEMBL3979197,391.45001,Fc1c(-c2cc(C(O)=N)ccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,204,KI,0,,
CHEMBL3892556,384.45001,Fc1c(NC(O)=NC2CCCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,204,KI,0,,
CHEMBL3926185,380.48999,OC(=NN1CCCCCC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,205,KI,0,,
CHEMBL3947748,351.22,Brc1c(F)ccc(CCc2nnc(O)c3c2CCCC3)c1,206,KI,0,,
CHEMBL106734,211.22,Oc1nc2c(nc(N)cc2)c2c1cccc2,209,IC50,0,,
CHEMBL3905859,367.42001,Fc1cc2c(O)nc(c(OCCN)c2cc1)-c1ccc(N2CCCC2)cc1,210,IC50,0,,
CHEMBL2323219,432.45999,Fc1c(C(=O)N2C3c4c(C(=O)NC3)cccc4CC2)cc(CC2=NNC(=O)C(C)=C2)cc1,210,IC50,0,,
CHEMBL2323544,476.54999,Fc1ccc(C2=CCN(C(=O)[C@H](NC(=O)CN3C4c5c(C(=O)NC4)cccc5CC3)C)CC2)cc1,210,IC50,0,,
CHEMBL84265,375.48999,S(=O)(=O)(CCN1CCCCC1)N1Cc2c3c(c(O)nc2CC1)cccc3,210,IC50,0,,
